BRGM320775;0001;20200715;140000;13.7
BRGM320775;0004;20200715;133500;0.262
BRGM320775;0004;20200715;134000;0.250
BRGM320775;0004;20200715;134500;0.274
BRGM320775;0004;20200715;135000;0.265
BRGM320775;0004;20200715;135500;0.268
BRGM320775;0004;20200715;140000;0.256
